"","ttext","date","isretweet","retweetcount","favoritecount","score","product","city","country","duplicate"
"123","RT @hi_paresh: Supreme Court slams 3 states (BJP ruled Maharashtra, MP, Uttarakhand) &amp; stops all construction activities because these stat","2018-09-02 02:43:15","TRUE","33","0","1","Environment","Maharashtra","India",TRUE
"124","RT @mihirm123: In a major blow to real estate companies, the Supreme Court has banned further construction in Maharashtra &amp; select other st","2018-09-02 02:34:46","TRUE","1","0","0","Environment","Maharashtra","India",FALSE
"125","RT @hi_paresh: Supreme Court slams 3 states (BJP ruled Maharashtra, MP, Uttarakhand) &amp; stops all construction activities because these stat","2018-09-02 01:59:59","TRUE","33","0","1","Environment","Maharashtra","India",TRUE
"126","RT @CNBCTV18Live: In a major blow to real estate companies, the Supreme Court has banned further construction in Maharashtra &amp; select other","2018-09-02 01:19:30","TRUE","85","0","0","Environment","Maharashtra","India",TRUE
"127","RT @CNBCTV18Live: In a major blow to real estate companies, the Supreme Court has banned further construction in Maharashtra &amp; select other","2018-09-01 22:12:27","TRUE","85","0","0","Environment","Maharashtra","India",TRUE
"128","RT @CNBCTV18Live: In a major blow to real estate companies, the Supreme Court has banned further construction in Maharashtra &amp; select other","2018-09-01 19:20:58","TRUE","85","0","0","Environment","Maharashtra","India",TRUE
"129","RT @prithvrj: This ban on all construction activity in Maharashtra will throw thousands of workers out of jobs for no fault of theirs. Busi","2018-09-01 19:04:59","TRUE","28","0","-1","Environment","Maharashtra","India",TRUE
"130","RT @CNBCTV18Live: In a major blow to real estate companies, the Supreme Court has banned further construction in Maharashtra &amp; select other","2018-09-01 18:56:46","TRUE","85","0","0","Environment","Maharashtra","India",TRUE
"131","RT @hi_paresh: Supreme Court slams 3 states (BJP ruled Maharashtra, MP, Uttarakhand) &amp; stops all construction activities because these stat","2018-09-01 18:56:14","TRUE","33","0","1","Environment","Maharashtra","India",TRUE
"132","RT @SgraoN: This shall be the treatment at TelanganaRERA for AliensFraud type builders N RealEstateMafia NoHIRAOnlyRERA

 ","2018-09-01 18:45:38","TRUE","6","0","0","Environment","Maharashtra","India",TRUE
"133","RT @hi_paresh: Supreme Court slams 3 states (BJP ruled Maharashtra, MP, Uttarakhand) &amp; stops all construction activities because these stat","2018-09-01 18:29:47","TRUE","33","0","1","Environment","Maharashtra","India",TRUE
"134","RT @hi_paresh: Supreme Court slams 3 states (BJP ruled Maharashtra, MP, Uttarakhand) &amp; stops all construction activities because these stat","2018-09-01 18:23:32","TRUE","33","0","1","Environment","Maharashtra","India",TRUE
