"","ttext","date","isretweet","retweetcount","favoritecount","score","product","city","country","duplicate"
"22","Orphan Elephant calves cry if left alone... 
Brilliant story on animal orphanage in Kaziranga Assam. India Nature
 ","2018-09-02 12:08:28","FALSE","1","0","-1","Environment","Assam","India",FALSE
"23","RT @the_hindu: Although there are other wildlife rescue centres in India, CWRC is the only one that takes in practically any wild creature,","2018-09-02 09:09:38","TRUE","7","0","-1","Environment","Assam","India",FALSE
"24","RT @navmikrishna: ""They discovered that caring for rhino and elephant calves was rather like caring for human babies. There was also a bigg","2018-09-02 07:39:28","TRUE","1","0","1","Environment","Assam","India",FALSE
"25","RT @the_hindu: ""They discovered that caring for rhino and elephant calves was rather like caring for human babies. There was also a bigger","2018-09-02 07:34:01","TRUE","14","0","1","Environment","Assam","India",FALSE
"26","RT @the_hindu: ""They discovered that caring for rhino and elephant calves was rather like caring for human babies. There was also a bigger","2018-09-02 07:32:38","TRUE","14","0","1","Environment","Assam","India",TRUE
"27","RT @the_hindu: ""They discovered that caring for rhino and elephant calves was rather like caring for human babies. There was also a bigger","2018-09-02 06:35:09","TRUE","14","0","1","Environment","Assam","India",TRUE
"28","RT @the_hindu: ""They discovered that caring for rhino and elephant calves was rather like caring for human babies. There was also a bigger","2018-09-02 06:27:32","TRUE","14","0","1","Environment","Assam","India",TRUE
"29","RT @the_hindu: ""They discovered that caring for rhino and elephant calves was rather like caring for human babies. There was also a bigger","2018-09-02 06:08:39","TRUE","14","0","1","Environment","Assam","India",TRUE
"30","RT @the_hindu: ""They discovered that caring for rhino and elephant calves was rather like caring for human babies. There was also a bigger","2018-09-02 05:52:32","TRUE","14","0","1","Environment","Assam","India",TRUE
"31","RT @the_hindu: ""They discovered that caring for rhino and elephant calves was rather like caring for human babies. There was also a bigger","2018-09-02 05:34:21","TRUE","14","0","1","Environment","Assam","India",TRUE
"32","RT @the_hindu: ""They discovered that caring for rhino and elephant calves was rather like caring for human babies. There was also a bigger","2018-09-02 05:32:12","TRUE","14","0","1","Environment","Assam","India",TRUE
"33","RT @the_hindu: ""They discovered that caring for rhino and elephant calves was rather like caring for human babies. There was also a bigger","2018-09-02 05:25:24","TRUE","14","0","1","Environment","Assam","India",TRUE
"34","RT @the_hindu: ""They discovered that caring for rhino and elephant calves was rather like caring for human babies. There was also a bigger","2018-09-02 05:19:14","TRUE","14","0","1","Environment","Assam","India",TRUE
"35","RT @the_hindu: ""They discovered that caring for rhino and elephant calves was rather like caring for human babies. There was also a bigger","2018-09-02 05:17:25","TRUE","14","0","1","Environment","Assam","India",TRUE
"36","RT @the_hindu: ""They discovered that caring for rhino and elephant calves was rather like caring for human babies. There was also a bigger","2018-09-02 05:14:53","TRUE","14","0","1","Environment","Assam","India",TRUE
