"","ttext","date","isretweet","retweetcount","favoritecount","score","product","city","country","duplicate"
"135","RT @AAPPunjab: AAP Punjab's fight is with drug mafia, sand mafia, education mafia and the corrupted system, we shouldn't waste our energy b","2018-08-26 16:59:56","TRUE","76","0","-2","Environment","Punjab","India",TRUE
"136","RT @AAPPunjab: AAP Punjab's fight is with drug mafia, sand mafia, education mafia and the corrupted system, we shouldn't waste our energy b","2018-08-26 16:55:11","TRUE","76","0","-2","Environment","Punjab","India",TRUE
"137","RT @AAPPunjab: AAP Punjab's fight is with drug mafia, sand mafia, education mafia and the corrupted system, we shouldn't waste our energy b","2018-08-26 16:47:51","TRUE","76","0","-2","Environment","Punjab","India",TRUE
"138","RT @AAPPunjab: AAP Punjab's fight is with drug mafia, sand mafia, education mafia and the corrupted system, we shouldn't waste our energy b","2018-08-26 16:40:17","TRUE","76","0","-2","Environment","Punjab","India",TRUE
"139","RT @AAPPunjab: AAP Punjab's fight is with drug mafia, sand mafia, education mafia and the corrupted system, we shouldn't waste our energy b","2018-08-26 16:38:10","TRUE","76","0","-2","Environment","Punjab","India",TRUE
"140","RT @AAPPunjab: AAP Punjab's fight is with drug mafia, sand mafia, education mafia and the corrupted system, we shouldn't waste our energy b","2018-08-26 16:30:02","TRUE","76","0","-2","Environment","Punjab","India",TRUE
"141","RT @AAPPunjab: AAP Punjab's fight is with drug mafia, sand mafia, education mafia and the corrupted system, we shouldn't waste our energy b","2018-08-26 16:19:23","TRUE","76","0","-2","Environment","Punjab","India",TRUE
"142","RT @AAPPunjab: AAP Punjab's fight is with drug mafia, sand mafia, education mafia and the corrupted system, we shouldn't waste our energy b","2018-08-26 16:12:19","TRUE","76","0","-2","Environment","Punjab","India",TRUE
"143","RT @AAPPunjab: AAP Punjab's fight is with drug mafia, sand mafia, education mafia and the corrupted system, we shouldn't waste our energy b","2018-08-26 15:35:41","TRUE","76","0","-2","Environment","Punjab","India",TRUE
"144","RT @AAPPunjab: AAP Punjab's fight is with drug mafia, sand mafia, education mafia and the corrupted system, we shouldn't waste our energy b","2018-08-26 15:32:46","TRUE","76","0","-2","Environment","Punjab","India",TRUE
"145","RT @AAPPunjab: AAP Punjab's fight is with drug mafia, sand mafia, education mafia and the corrupted system, we shouldn't waste our energy b","2018-08-26 15:28:52","TRUE","76","0","-2","Environment","Punjab","India",TRUE
"146","RT @AAPPunjab: AAP Punjab's fight is with drug mafia, sand mafia, education mafia and the corrupted system, we shouldn't waste our energy b","2018-08-26 15:02:13","TRUE","76","0","-2","Environment","Punjab","India",TRUE
"147","RT @AAPPunjab: AAP Punjab's fight is with drug mafia, sand mafia, education mafia and the corrupted system, we shouldn't waste our energy b","2018-08-26 14:59:48","TRUE","76","0","-2","Environment","Punjab","India",TRUE
"148","RT @AAPPunjab: AAP Punjab's fight is with drug mafia, sand mafia, education mafia and the corrupted system, we shouldn't waste our energy b","2018-08-26 14:51:25","TRUE","76","0","-2","Environment","Punjab","India",TRUE
"149","RT @AAPPunjab: AAP Punjab's fight is with drug mafia, sand mafia, education mafia and the corrupted system, we shouldn't waste our energy b","2018-08-26 14:50:55","TRUE","76","0","-2","Environment","Punjab","India",TRUE
"150","RT @AAPPunjab: AAP Punjab's fight is with drug mafia, sand mafia, education mafia and the corrupted system, we shouldn't waste our energy b","2018-08-26 14:49:20","TRUE","76","0","-2","Environment","Punjab","India",TRUE
"151","RT @AAPPunjab: AAP Punjab's fight is with drug mafia, sand mafia, education mafia and the corrupted system, we shouldn't waste our energy b","2018-08-26 14:40:38","TRUE","76","0","-2","Environment","Punjab","India",TRUE
"152","RT @AAPPunjab: AAP Punjab's fight is with drug mafia, sand mafia, education mafia and the corrupted system, we shouldn't waste our energy b","2018-08-26 14:35:25","TRUE","76","0","-2","Environment","Punjab","India",TRUE
"153","RT @AAPPunjab: AAP Punjab's fight is with drug mafia, sand mafia, education mafia and the corrupted system, we shouldn't waste our energy b","2018-08-26 14:32:41","TRUE","76","0","-2","Environment","Punjab","India",TRUE
"154","RT @AAPPunjab: AAP Punjab's fight is with drug mafia, sand mafia, education mafia and the corrupted system, we shouldn't waste our energy b","2018-08-26 14:32:29","TRUE","76","0","-2","Environment","Punjab","India",TRUE
"155","RT @AAPPunjab: AAP Punjab's fight is with drug mafia, sand mafia, education mafia and the corrupted system, we shouldn't waste our energy b","2018-08-26 14:25:34","TRUE","76","0","-2","Environment","Punjab","India",TRUE
"156","RT @AAPPunjab: AAP Punjab's fight is with drug mafia, sand mafia, education mafia and the corrupted system, we shouldn't waste our energy b","2018-08-26 14:20:30","TRUE","76","0","-2","Environment","Punjab","India",TRUE
"157","RT @AAPPunjab: AAP Punjab's fight is with drug mafia, sand mafia, education mafia and the corrupted system, we shouldn't waste our energy b","2018-08-26 14:08:52","TRUE","76","0","-2","Environment","Punjab","India",TRUE
"158","RT @AAPPunjab: AAP Punjab's fight is with drug mafia, sand mafia, education mafia and the corrupted system, we shouldn't waste our energy b","2018-08-26 14:06:53","TRUE","76","0","-2","Environment","Punjab","India",TRUE
"159","RT @AAPPunjab: AAP Punjab's fight is with drug mafia, sand mafia, education mafia and the corrupted system, we shouldn't waste our energy b","2018-08-26 14:04:46","TRUE","76","0","-2","Environment","Punjab","India",TRUE
"160","RT @AAPPunjab: AAP Punjab's fight is with drug mafia, sand mafia, education mafia and the corrupted system, we shouldn't waste our energy b","2018-08-26 13:59:11","TRUE","76","0","-2","Environment","Punjab","India",TRUE
"161","RT @AAPPunjab: AAP Punjab's fight is with drug mafia, sand mafia, education mafia and the corrupted system, we shouldn't waste our energy b","2018-08-26 13:52:13","TRUE","76","0","-2","Environment","Punjab","India",TRUE
"162","RT @AAPPunjab: AAP Punjab's fight is with drug mafia, sand mafia, education mafia and the corrupted system, we shouldn't waste our energy b","2018-08-26 13:36:53","TRUE","76","0","-2","Environment","Punjab","India",TRUE
"163","RT @AAPPunjab: AAP Punjab's fight is with drug mafia, sand mafia, education mafia and the corrupted system, we shouldn't waste our energy b","2018-08-26 13:34:28","TRUE","76","0","-2","Environment","Punjab","India",TRUE
"164","RT @AAPPunjab: AAP Punjab's fight is with drug mafia, sand mafia, education mafia and the corrupted system, we shouldn't waste our energy b","2018-08-26 13:19:01","TRUE","76","0","-2","Environment","Punjab","India",TRUE
"165","RT @AAPPunjab: AAP Punjab's fight is with drug mafia, sand mafia, education mafia and the corrupted system, we shouldn't waste our energy b","2018-08-26 13:17:39","TRUE","76","0","-2","Environment","Punjab","India",TRUE
"166","RT @AAPPunjab: AAP Punjab's fight is with drug mafia, sand mafia, education mafia and the corrupted system, we shouldn't waste our energy b","2018-08-26 12:40:26","TRUE","76","0","-2","Environment","Punjab","India",TRUE
"167","RT @AAPPunjab: AAP Punjab's fight is with drug mafia, sand mafia, education mafia and the corrupted system, we shouldn't waste our energy b","2018-08-26 12:14:32","TRUE","76","0","-2","Environment","Punjab","India",TRUE
"168","RT @AAPPunjab: AAP Punjab's fight is with drug mafia, sand mafia, education mafia and the corrupted system, we shouldn't waste our energy b","2018-08-26 12:00:46","TRUE","76","0","-2","Environment","Punjab","India",TRUE
