"","ttext","date","isretweet","retweetcount","favoritecount","score","product","city","country","duplicate"
"115","RT @energyinfrapos1: .@MytrahEnergy Commissions 103.5 Kwp RooftopSolar For @suretechnagpur In Maharashtra
 ","2018-08-29 07:47:24","TRUE","1","0","0","Environment","Maharashtra","India",FALSE
"116","An important milestone for Mytrah and reinforces our commitment to growing Indias renewable energy footprint, sh  ","2018-08-29 07:44:18","FALSE","2","1","2","Environment","Maharashtra","India",FALSE
"117","Mumbai's Brabourne Stadium will now be powered by solar energy

The Cricket Club of India ( CCI ) installed  ","2018-08-29 05:24:12","FALSE","1","2","0","Environment","Maharashtra","India",FALSE
"118","RT @0502Veer: GHG emissions due to transport is third highest in country. But our Maharashtra govt. doesn't look at all. Single EEH contrib","2018-08-29 05:10:17","TRUE","9","0","0","Environment","Maharashtra","India",TRUE
"119","MT:        ","2018-08-29 04:44:54","FALSE","0","0","0","Environment","Maharashtra","India",FALSE
"120","       ","2018-08-29 04:38:19","FALSE","0","1","0","Environment","Maharashtra","India",FALSE
"121","RT @0502Veer: GHG emissions due to transport is third highest in country. But our Maharashtra govt. doesn't look at all. Single EEH contrib","2018-08-29 04:38:01","TRUE","9","0","0","Environment","Maharashtra","India",TRUE
"122","Renewable Plan afoot to install floating solar panels in dams in Maharashtra  ","2018-08-29 02:30:05","FALSE","0","0","0","Environment","Maharashtra","India",FALSE
"123","ETEnergyworld | Plan afoot to install floating solar panels in dams in Maharashtra  ","2018-08-28 20:30:40","FALSE","0","1","0","Environment","Maharashtra","India",FALSE
"124","ETEnergyworld | Plan afoot to install floating solar panels in dams in Maharashtra  ","2018-08-28 20:30:36","FALSE","0","0","0","Environment","Maharashtra","India",TRUE
"125","RT @0502Veer: GHG emissions due to transport is third highest in country. But our Maharashtra govt. doesn't look at all. Single EEH contrib","2018-08-28 17:05:05","TRUE","9","0","0","Environment","Maharashtra","India",TRUE
"126","Plan afoot to install floating solar panels in dams in Maharashtra - ET EnergyWorld  ","2018-08-28 15:30:28","FALSE","0","0","0","Environment","Maharashtra","India",FALSE
"127","ETEnergyworld | Maharashtra: Amnesty scheme for industrial consumers has few takers  ","2018-08-28 13:00:28","FALSE","0","1","0","Environment","Maharashtra","India",FALSE
"128","ETEnergyworld | Maharashtra: Amnesty scheme for industrial consumers has few takers  ","2018-08-28 13:00:27","FALSE","0","2","0","Environment","Maharashtra","India",TRUE
"129","RT @ClimateSamurai: MytrahEnergy commissions 103.5kWp RooftopSolar project in Nagpur, Maharashtra

 ","2018-08-28 12:12:20","TRUE","1","0","0","Environment","Maharashtra","India",FALSE
"130","RT @Shaan_Mukherjee: MytrahEnergy commissions 103.5kWp RooftopSolar project in Nagpur, Maharashtra

Solar, SolarPower, SolarNews, S","2018-08-28 12:12:11","TRUE","1","0","0","Environment","Maharashtra","India",FALSE
"131","MytrahEnergy commissions 103.5kWp RooftopSolar project in Nagpur, Maharashtra

 ","2018-08-28 11:37:20","FALSE","1","1","0","Environment","Maharashtra","India",FALSE
"132","MytrahEnergy commissions 103.5kWp RooftopSolar project in Nagpur, Maharashtra

Solar, SolarPower, SolarNews,  ","2018-08-28 11:37:01","FALSE","1","0","0","Environment","Maharashtra","India",FALSE
"133","Fourth Partner Energy has successfully executed more than 60 projects across Maharashtra. To unlock the rooftop sol  ","2018-08-28 11:30:36","FALSE","0","4","1","Environment","Maharashtra","India",FALSE
"134","RT @YaleE360: In June, one of the worlds strictest plastic bans came into effect in the Indian state of Maharashtra, of which Mumbai is th","2018-08-28 10:55:41","TRUE","35","0","0","Environment","Maharashtra","India",FALSE
"135","RT @0502Veer: GHG emissions due to transport is third highest in country. But our Maharashtra govt. doesn't look at all. Single EEH contrib","2018-08-28 07:56:29","TRUE","9","0","0","Environment","Maharashtra","India",TRUE
"136","RT @0502Veer: GHG emissions due to transport is third highest in country. But our Maharashtra govt. doesn't look at all. Single EEH contrib","2018-08-28 07:41:59","TRUE","9","0","0","Environment","Maharashtra","India",TRUE
"137","Solar energy Maharashtra India  Cricket  BCCI  ","2018-08-28 07:25:03","FALSE","0","1","0","Environment","Maharashtra","India",FALSE
